"param_row","AIC"
1,-26.9592298113296
2,-26.9592298113563
3,-26.9592298107156
4,-26.9592298111314
5,-26.9592298113275
6,-26.9592298108761
7,-26.959229811344
8,-26.9592298113204
9,-26.9592298112564
10,-26.9592298113154
11,-26.9592298106636
12,-26.9592298113288
13,-26.9592298110886
14,-26.9592298111486
15,-26.9592298111143
16,-26.9592298111815
17,-26.9592298112194
18,-26.9592298113272
19,-26.9592298112455
20,-26.9592298110484
21,-26.9592298099178
22,-26.9592298093974
23,-26.9592298112419
24,-26.9592298113173
25,-26.9592298113347
26,-26.9592298112845
27,-26.9592298111956
28,-26.9592298112138
29,-26.9592298112669
30,-26.9592298096063
31,-26.9592298113468
32,-26.9592298112694
33,-26.9592298112993
34,-26.9592298096278
35,-26.9592298112835
36,-26.959229811313
37,-26.959229811328
38,-26.9592298111174
39,-26.9592298099128
40,-26.9592298111432
41,-26.959229811029
42,-26.9592298110923
43,-26.9592298113446
44,-26.9592298113782
45,-26.9592298112945
46,-26.9592298113252
47,-26.959229811245
48,-26.959229811275
49,-26.959229811291
50,-26.9592298111403
51,-26.959229811247
52,-26.9592298112892
53,-26.9592298096273
54,-26.9592298106558
55,-26.9592298112329
56,-26.959229811354
57,-26.959229811293
58,-26.9592298094921
59,-26.9592298112658
60,-26.9592298112935
61,-26.959229810389
62,-26.9592298112027
63,-26.959229811267
64,-26.9592298113041
65,-26.9592298113437
66,-26.9592298111161
67,-26.9592298111605
68,-26.9592298113531
69,-26.9592298113311
70,-26.9592298112721
71,-26.9592298113519
72,-26.9592298112978
73,-26.9592298110889
74,-26.9592298108024
75,-26.9592298113504
76,-26.9592298113089
77,-26.9592298111145
78,-26.959229811251
79,-26.9592298111887
80,-26.9592298110253
81,-26.9592298101233
82,-26.9592298112229
83,-26.9592298095611
84,-26.9592298113447
85,-26.95922981125
86,-26.9592298112267
87,-26.9592298112636
88,-26.9592298111033
89,-26.9592298112979
90,-26.9592298113053
91,-26.959229811231
92,-26.9592298105365
93,-26.9592298110009
94,-26.959229809789
95,-26.9592298110601
96,-26.9592298109939
97,-26.9592298113444
98,-26.9592298111973
99,-26.9592298096937
100,-26.9592298104235
101,-26.959229811117
102,-26.9592298112998
103,-26.9592298104331
104,-26.959229810565
105,-26.9592298111047
106,-26.9592298113471
107,-26.9592298112464
108,-26.9592298112894
109,-26.9592298111268
110,-26.9592298112048
111,-26.9592298111549
112,-26.9592298111625
113,-26.9592298109604
114,-26.9592298112533
115,-26.9592298102387
116,-26.9592298100573
117,-26.9592298112289
118,-26.9592298112854
119,-26.9592298113543
120,-26.9592298112593
121,-26.959229811302
122,-26.959229809758
123,-26.9592298111002
124,-26.9592298113605
125,-26.959229811227
126,-26.959229811321
127,-26.9592298112944
128,-26.9592298113147
129,-26.9592298111604
130,-26.9592298102749
131,-26.9592298113367
132,-26.9592298111284
133,-26.9592298112978
134,-26.9592298109076
135,-26.9592298112171
136,-26.9592298111552
137,-26.9592298112563
138,-26.9592298112249
139,-26.9592298113541
140,-26.9592298110791
141,-26.9592298111003
142,-26.9592298113518
143,-26.9592298111077
144,-26.9592298112819
145,-26.9592298113253
146,-26.9592298113104
147,-26.959229811221
148,-26.9592298111026
149,-26.9592298112621
150,-26.9592298103218
151,-26.9592298112305
152,-26.9592298112231
153,-26.9592298111646
154,-26.959229811209
155,-26.9592298113109
156,-26.9592298113267
157,-26.9592298111335
158,-26.9592298112367
159,-26.9592298113551
160,-26.9592298112145
161,-26.9592298096511
162,-26.9592298112482
163,-26.9592298103589
164,-26.9592298111155
165,-26.9592298107813
166,-26.9592298112099
167,-26.9592298107169
168,-26.959229810205
169,-26.9592298112284
170,-26.9592298112197
171,-26.9592298112191
172,-26.959229811196
173,-26.959229811285
174,-26.9592298111868
175,-26.9592298112675
176,-26.9592298112737
177,-26.9592298112925
178,-26.9592298111981
179,-26.9592298113411
180,-26.9592298106091
181,-26.9592298111382
182,-26.9592298111575
183,-26.9592298112178
184,-26.9592298108634
185,-26.9592298112576
186,-26.9592298104022
187,-26.9592298113
188,-26.9592298111042
189,-26.9592298113168
190,-26.9592298113527
191,-26.9592298113134
192,-26.9592298108746
193,-26.9592298097791
194,-26.9592298112391
195,-26.9592298095034
196,-26.9592298108069
197,-26.9592298112885
198,-26.9592298096344
199,-26.9592298113529
200,-26.9592298113363
201,-26.9592298102294
202,-26.9592298113364
203,-26.9592298113293
204,-26.9592298112627
205,-26.9592298112572
206,-26.9592298111477
207,-26.9592298113162
208,-26.9592298112695
209,-26.9592298112299
210,-26.9592298112672
211,-26.9592298113431
212,-26.9592298112703
213,-26.959229811103
214,-26.9592298101733
215,-26.9592298113198
216,-26.9592298113529
217,-26.9592298113492
218,-26.9592298112706
219,-26.9592298113294
220,-26.9592298111072
221,-26.959229811321
222,-26.9592298113347
223,-26.9592298113554
224,-26.9592298110846
225,-26.9592298102289
226,-26.9592298113082
227,-26.9592298095763
228,-26.9592298113123
229,-26.9592298113238
230,-26.9592298113096
231,-26.9592298093939
232,-26.9592298112951
233,-26.9592298110042
234,-26.9592298113991
235,-26.9592298113118
236,-26.9592298112899
237,-26.95922981132
238,-26.9592298112786
239,-26.9592298096302
240,-26.9592298112878
241,-26.9592298109183
242,-26.9592298097843
243,-26.9592298096967
244,-26.9592298112622
245,-26.9592298113397
246,-26.9592298099236
247,-26.9592298112385
248,-26.959229809417
249,-26.9592298094916
250,-26.9592298113246
251,-26.9592298099791
252,-26.9592298112763
253,-26.9592298111055
254,-26.9592298113238
255,-26.9592298110027
256,-26.9592298105049
257,-26.9592298105529
258,-26.9592298100315
259,-26.9592298113433
260,-26.9592298112501
261,-26.9592298113368
262,-26.9592298113507
263,-26.9592298111323
264,-26.9592298100971
265,-26.9592298113511
266,-26.959229811085
267,-26.9592298113315
268,-26.9592298113448
269,-26.9592298112097
270,-26.9592298107454
271,-26.9592298113067
272,-26.9592298112347
273,-26.9592298113474
274,-26.9592298111358
275,-26.9592298100144
276,-26.9592298113423
277,-26.9592298113059
278,-26.9592298113184
279,-26.9592298111858
280,-26.9592298109951
281,-26.9592298112469
282,-26.9592298112277
283,-26.959229810643
284,-26.9592298108992
285,-26.9592298110733
286,-26.9592298112891
287,-26.9592298111067
288,-26.9592298111974
289,-26.9592298095158
290,-26.9592298112042
291,-26.9592298107815
292,-26.9592298112441
293,-26.9592298096972
294,-26.9592298113171
295,-26.9592298109006
296,-26.9592298113137
297,-26.9592298113481
298,-26.959229809418
299,-26.9592298105996
300,-26.9592298103608
301,-26.9592298112722
302,-26.9592298113098
303,-26.9592298112348
304,-26.9592298112765
305,-26.9592298111497
306,-26.9592298112662
307,-26.9592298110513
308,-26.9592298112885
309,-26.9592298098175
310,-26.9592298111872
311,-26.9592298112312
312,-26.9592298113349
313,-26.959229811148
314,-26.9592298101079
315,-26.9592298112623
316,-26.9592298111918
317,-26.9592298112927
318,-26.9592298097644
319,-26.959229811318
320,-26.9592298113209
321,-26.9592298110946
322,-26.9592298112084
323,-26.9592298112571
324,-26.9592298112803
325,-26.9592298112473
326,-26.9592298112159
327,-26.9592298105001
328,-26.9592298112501
329,-26.9592298112481
330,-26.9592298105799
331,-26.959229811354
332,-26.9592298093021
333,-26.9592298095307
334,-26.9592298108306
335,-26.9592298110375
336,-26.9592298106115
337,-26.9592298113078
338,-26.9592298113026
339,-26.9592298113171
340,-26.9592298112309
341,-26.9592298105407
342,-26.9592298112213
343,-26.9592298112745
344,-26.9592298113315
345,-26.9592298095591
346,-26.9592298111139
347,-26.9592298108705
348,-26.9592298112732
349,-26.9592298113028
350,-26.9592298112754
351,-26.9592298113371
352,-26.959229811304
353,-26.95922981132
354,-26.9592298113477
355,-26.9592298112183
356,-26.9592298113504
357,-26.9592298113028
358,-26.9592298112793
359,-26.959229811259
360,-26.9592298103761
361,-26.959229811287
362,-26.9592298113128
363,-26.9592298112909
364,-26.9592298095759
365,-26.9592298100569
366,-26.9592298113044
367,-26.9592298113463
368,-26.9592298111281
369,-26.9592298113522
370,-26.9592298106596
371,-26.9592298111436
372,-26.9592298111576
373,-26.9592298101603
374,-26.9592298113408
375,-26.95922981133
376,-26.9592298112995
377,-26.9592298113068
378,-26.9592298113059
379,-26.9592298104688
380,-26.9592298112262
381,-26.959229811164
382,-26.9592298102972
383,-26.9592298096516
384,-26.9592298098677
385,-26.9592298112332
386,-26.9592298109757
387,-26.9592298101989
388,-26.9592298113247
389,-26.9592298093063
390,-26.9592298113965
391,-26.9592298113399
392,-26.9592298108809
393,-26.9592298113348
394,-26.9592298107327
395,-26.9592298113506
396,-26.9592298112106
397,-26.9592298112529
398,-26.9592298111344
399,-26.9592298113081
400,-26.959229811152
401,-26.9592298113218
402,-26.9592298112242
403,-26.9592298094791
404,-26.9592298093538
405,-26.9592298110475
406,-26.959229811007
407,-26.9592298112147
408,-26.9592298113337
409,-26.9592298113343
410,-26.959229811204
411,-26.959229811313
412,-26.9592298111315
413,-26.9592298113452
414,-26.9592298113365
415,-26.9592298112943
416,-26.9592298110994
417,-26.9592298113432
418,-26.9592298110557
419,-26.9592298108512
420,-26.9592298113227
421,-26.9592298112663
422,-26.9592298112203
423,-26.9592298113378
424,-26.9592298111096
425,-26.9592298112607
426,-26.9592298113301
427,-26.9592298112947
428,-26.9592298112358
429,-26.9592298106944
430,-26.9592298111736
431,-26.9592298112775
432,-26.9592298112874
433,-26.9592298112852
434,-26.9592298099889
435,-26.959229811304
436,-26.959229810606
437,-26.9592298112703
438,-26.9592298112563
439,-26.9592298105251
440,-26.9592298112949
441,-26.9592298110573
442,-26.9592298112952
443,-26.9592298093567
444,-26.9592298112324
445,-26.9592298112163
446,-26.9592298111223
447,-26.9592298103821
448,-26.9592298103218
449,-26.9592298112769
450,-26.9592298102318
451,-26.9592298100497
452,-26.9592298112886
453,-26.959229810469
454,-26.9592298113199
455,-26.9592298111093
456,-26.9592298112668
457,-26.9592298098036
458,-26.9592298113188
459,-26.9592298112676
