"param_row","AIC"
1,-131.575538723517
2,-131.575538723452
3,-131.575538723499
4,-131.575538723491
5,-131.575538723108
6,-131.575538723371
7,-131.575538723345
8,-131.57553872329
9,-131.57553872351
10,-131.575538722934
11,-131.575538723302
12,-131.575538723386
13,-131.575538723069
14,-131.575538723482
15,-131.57553872349
16,-131.575538723517
17,-131.575538723515
18,-131.575538723518
19,-131.575538722937
20,-131.575538723255
21,-131.575538723333
22,-131.575538723477
23,-131.575538723495
24,-131.575538723427
25,-131.575538723189
26,-131.575538723016
27,-131.575538722969
28,-131.575538722942
29,-131.575538723496
30,-131.575538723359
31,-131.575538722871
32,-131.575538723492
33,-131.575538723512
34,-131.575538723489
35,-131.575538723321
36,-131.575538723326
37,-131.575538722813
38,-131.575538723399
39,-131.575538723488
40,-131.575538723509
41,-131.575538723512
42,-131.575538723455
43,-131.575538723508
44,-131.575538723517
45,-131.575538723285
46,-131.575538723395
47,-131.575538723442
48,-131.575538722822
49,-131.575538723015
50,-131.57553872351
51,-131.575538723066
52,-131.575538722974
53,-131.575538723437
54,-131.575538722917
55,-131.575538723411
56,-131.575538723512
57,-131.575538722761
58,-131.57553872332
59,-131.575538723503
60,-131.575538723504
61,-131.575538723488
62,-131.575538723503
63,-131.575538723153
64,-131.57553872306
65,-131.575538723351
66,-131.575538723129
67,-131.575538723055
68,-131.575538723505
69,-131.575538723494
70,-131.575538723516
71,-131.575538723321
72,-131.575538723392
73,-131.575538723518
74,-131.575538723513
75,-131.575538723515
76,-131.575538723423
77,-131.575538723493
78,-131.57553872342
79,-131.575538722969
80,-131.575538723518
81,-131.575538723379
82,-131.575538723166
83,-131.575538723499
84,-131.575538723426
85,-131.575538723038
86,-131.575538723506
87,-131.575538723517
88,-131.575538723508
89,-131.575538723106
90,-131.57553872284
91,-131.575538723441
92,-131.575538723193
93,-131.575538723456
94,-131.575538723489
95,-131.575538723342
96,-131.575538723509
97,-131.575538723498
98,-131.575538723416
99,-131.575538723512
100,-131.575538723473
101,-131.575538723166
102,-131.575538723317
103,-131.575538723118
104,-131.575538723511
105,-131.575538723322
106,-131.575538723408
107,-131.575538723499
108,-131.575538723517
109,-131.575538723099
110,-131.575538723513
111,-131.575538723017
112,-131.575538723046
113,-131.575538723514
114,-131.575538723443
115,-131.575538723339
116,-131.575538723134
117,-131.575538723352
118,-131.575538723299
119,-131.575538723116
120,-131.575538723493
121,-131.575538723515
122,-131.575538723514
123,-131.575538723509
124,-131.575538722967
125,-131.575538723504
126,-131.575538723254
127,-131.575538723392
128,-131.57553872351
129,-131.575538723499
130,-131.575538723354
131,-131.575538723519
132,-131.575538723501
133,-131.575538723453
134,-131.575538723517
135,-131.575538723492
136,-131.575538723519
137,-131.575538723485
138,-131.575538722796
139,-131.575538723518
140,-131.575538723512
141,-131.575538722856
142,-131.57553872303
143,-131.57553872348
144,-131.575538723415
145,-131.575538723438
146,-131.575538723333
147,-131.575538723505
148,-131.575538723056
149,-131.575538723502
150,-131.575538723496
151,-131.575538723516
152,-131.575538722793
153,-131.57553872313
154,-131.57553872341
155,-131.575538723429
156,-131.575538723491
157,-131.575538723076
158,-131.575538723345
159,-131.575538723014
160,-131.57553872351
161,-131.575538723439
162,-131.575538723142
163,-131.575538723087
164,-131.575538722833
165,-131.575538723506
166,-131.575538723507
167,-131.575538723518
168,-131.575538723368
169,-131.575538723504
170,-131.575538723511
171,-131.575538723477
172,-131.575538722737
173,-131.575538722992
174,-131.575538723231
175,-131.575538723512
176,-131.575538723503
177,-131.575538723507
178,-131.575538723266
179,-131.575538722921
180,-131.575538723509
181,-131.575538723515
182,-131.575538723513
183,-131.575538723505
184,-131.575538723457
185,-131.575538723497
186,-131.575538723509
187,-131.575538723467
188,-131.575538723496
189,-131.575538723431
190,-131.575538723339
191,-131.575538723106
192,-131.575538723429
193,-131.575538723517
194,-131.575538723313
195,-131.575538723119
196,-131.575538723278
197,-131.575538723336
198,-131.575538723517
199,-131.575538723483
200,-131.575538723517
201,-131.575538723458
202,-131.575538723491
203,-131.57553872351
204,-131.57553872349
205,-131.575538722915
