"param_row","AIC"
1,-144.426005135913
2,-144.4260051359
3,-144.426005135913
4,-144.426005135913
5,-144.426005135909
6,-144.426005135899
7,-144.426005135898
8,-144.426005135899
9,-144.426005135913
10,-144.42600513587
11,-144.426005135913
12,-144.426005135899
13,-144.426005135907
14,-144.426005135908
15,-144.426005135879
16,-144.426005135892
17,-144.426005135913
18,-144.426005135913
19,-144.426005135891
20,-144.426005135889
21,-144.426005135903
22,-144.426005135913
23,-144.426005135913
24,-144.426005135886
25,-144.426005135903
26,-144.426005135904
27,-144.426005135909
28,-144.426005135913
29,-144.426005135885
30,-144.426005135902
31,-144.426005135913
32,-144.426005135892
33,-144.426005135913
34,-144.426005135913
35,-144.426005135912
36,-144.426005135891
37,-144.426005135913
38,-144.426005135897
39,-144.426005135913
40,-144.426005135887
41,-144.426005135913
42,-144.426005135908
43,-144.426005135913
44,-144.426005135893
45,-144.426005135884
46,-144.426005135913
47,-144.426005135899
48,-144.426005135913
49,-144.426005135875
50,-144.426005135891
51,-144.42600513591
52,-144.426005135897
53,-144.426005135891
54,-144.426005135883
55,-144.426005135905
56,-144.426005135895
57,-144.4260051359
58,-144.426005135908
59,-144.426005135907
60,-144.426005135888
61,-144.426005135913
62,-144.426005135912
63,-144.426005135898
64,-144.426005135908
65,-144.426005135873
66,-144.426005135885
67,-144.426005135895
68,-144.426005135899
69,-144.426005135906
70,-144.426005135913
71,-144.426005135908
72,-144.426005135878
73,-144.426005135884
74,-144.426005135885
75,-144.42600513591
76,-144.42600513591
77,-144.426005135908
78,-144.426005135901
79,-144.426005135913
80,-144.426005135892
81,-144.426005135882
82,-144.4260051359
83,-144.426005135889
84,-144.426005135901
85,-144.426005135874
86,-144.426005135905
87,-144.426005135906
88,-144.42600513591
89,-144.426005135913
90,-144.426005135905
91,-144.426005135893
92,-144.426005135905
93,-144.426005135901
94,-144.426005135889
95,-144.426005135913
96,-144.426005135901
97,-144.426005135913
98,-144.426005135913
99,-144.426005135913
100,-144.426005135879
101,-144.426005135913
102,-144.426005135913
103,-144.426005135908
104,-144.426005135909
105,-144.426005135913
106,-144.426005135912
107,-144.426005135913
108,-144.426005135913
109,-144.426005135897
110,-144.426005135879
111,-144.426005135913
112,-144.426005135905
113,-144.426005135913
114,-144.426005135901
115,-144.426005135913
116,-144.426005135887
117,-144.426005135907
118,-144.4260051359
119,-144.426005135913
120,-144.42600513591
121,-144.426005135907
122,-144.426005135913
123,-144.426005135913
124,-144.426005135905
125,-144.4260051359
126,-144.426005135909
127,-144.42600513588
128,-144.426005135872
129,-144.426005135887
130,-144.426005135913
131,-144.426005135913
132,-144.426005135913
133,-144.426005135908
134,-144.426005135896
135,-144.426005135913
136,-144.426005135913
137,-144.426005135895
138,-144.426005135904
139,-144.426005135913
140,-144.426005135881
141,-144.426005135908
142,-144.42600513591
143,-144.426005135911
144,-144.426005135913
145,-144.426005135906
146,-144.426005135909
147,-144.426005135896
148,-144.42600513591
149,-144.426005135906
150,-144.426005135908
151,-144.426005135913
152,-144.426005135911
153,-144.426005135913
154,-144.426005135912
155,-144.426005135913
156,-144.426005135913
157,-144.426005135888
158,-144.426005135913
159,-144.426005135904
160,-144.426005135893
161,-144.426005135909
162,-144.426005135892
163,-144.426005135906
164,-144.426005135911
165,-144.426005135913
166,-144.426005135903
167,-144.426005135913
168,-144.426005135887
169,-144.42600513587
170,-144.42600513591
171,-144.426005135883
172,-144.426005135913
173,-144.426005135896
174,-144.426005135875
175,-144.426005135895
176,-144.426005135896
177,-144.426005135891
178,-144.426005135908
179,-144.426005135913
180,-144.426005135877
181,-144.426005135889
182,-144.426005135898
183,-144.426005135886
184,-144.426005135913
185,-144.426005135876
186,-144.426005135902
187,-144.426005135906
188,-144.426005135905
189,-144.42600513591
190,-144.426005135909
191,-144.42600513589
192,-144.426005135913
193,-144.426005135907
194,-144.426005135911
195,-144.426005135891
196,-144.426005135913
197,-144.426005135898
198,-144.426005135908
199,-144.426005135913
200,-144.426005135878
201,-144.426005135913
202,-144.426005135904
203,-144.426005135913
204,-144.426005135897
205,-144.426005135913
206,-144.426005135891
207,-144.426005135874
208,-144.426005135878
209,-144.426005135904
210,-144.426005135903
211,-144.426005135906
212,-144.426005135911
213,-144.42600513589
214,-144.426005135881
215,-144.426005135913
216,-144.426005135888
217,-144.426005135894
218,-144.426005135887
219,-144.426005135913
220,-144.426005135877
221,-144.426005135879
222,-144.426005135911
223,-144.426005135892
224,-144.42600513591
225,-144.426005135898
226,-144.426005135913
227,-144.426005135889
228,-144.426005135913
229,-144.426005135913
230,-144.426005135902
231,-144.426005135913
232,-144.426005135909
233,-144.426005135911
234,-144.426005135907
235,-144.426005135913
236,-144.426005135913
237,-144.426005135911
238,-144.426005135913
239,-144.426005135913
240,-144.4260051359
241,-144.426005135885
242,-144.426005135901
243,-144.426005135913
244,-144.426005135913
245,-144.426005135907
246,-144.426005135913
