"param_row","AIC"
1,-89.3738492731749
2,-89.3738492731725
3,-89.3738492731745
4,-89.3738492731751
5,-89.3738492731588
6,-89.3738492731014
7,-89.3738492731728
8,-89.373849273175
9,-89.3738492731729
10,-89.3738492729852
11,-89.3738492731748
12,-89.3738492731744
13,-89.3738492731749
14,-89.3738492731745
15,-89.3738492731749
16,-89.3738492731749
17,-89.3738492731749
18,-89.3738492731738
19,-89.373849273127
20,-89.3738492731747
21,-89.3738492731748
22,-89.3738492731749
23,-89.3738492731755
24,-89.373849273175
25,-89.3738492731745
26,-89.3738492731744
27,-89.3738492730351
28,-89.373849273173
29,-89.3738492731722
30,-89.3738492731729
31,-89.3738492731755
32,-89.373849273174
33,-89.3738492731727
34,-89.3738492731746
35,-89.373849273148
36,-89.373849273175
37,-89.3738492731728
38,-89.3738492729836
39,-89.3738492731745
40,-89.3738492731749
41,-89.3738492731748
42,-89.3738492731742
43,-89.3738492731721
44,-89.3738492731743
45,-89.3738492731285
46,-89.3738492731745
47,-89.3738492730123
48,-89.3738492731739
49,-89.3738492731581
50,-89.3738492731745
51,-89.3738492731728
52,-89.3738492731738
53,-89.3738492731743
54,-89.3738492731749
55,-89.3738492731115
56,-89.3738492731734
57,-89.3738492731734
58,-89.3738492731731
59,-89.3738492731746
60,-89.3738492731743
61,-89.3738492731734
62,-89.373849273076
63,-89.3738492730684
64,-89.3738492731401
65,-89.3738492731749
66,-89.3738492731748
67,-89.3738492731526
68,-89.373849273174
69,-89.3738492731025
70,-89.3738492731747
71,-89.3738492731733
72,-89.3738492731746
73,-89.3738492731362
74,-89.3738492731756
75,-89.3738492731745
76,-89.3738492731743
77,-89.3738492731726
78,-89.3738492731738
79,-89.3738492731744
80,-89.3738492731743
81,-89.3738492731733
82,-89.3738492731742
83,-89.3738492731749
84,-89.373849273174
85,-89.3738492730797
86,-89.3738492731742
87,-89.3738492731738
88,-89.3738492731596
89,-89.3738492731729
90,-89.3738492730185
91,-89.3738492731433
92,-89.3738492731743
93,-89.3738492729912
94,-89.3738492731735
95,-89.3738492731734
96,-89.3738492731728
97,-89.3738492731751
98,-89.3738492731735
99,-89.3738492731719
100,-89.3738492731722
101,-89.3738492731728
102,-89.3738492731751
103,-89.3738492731736
104,-89.3738492731745
105,-89.3738492731738
106,-89.3738492731748
107,-89.3738492731748
108,-89.3738492731748
