"param_row","AIC"
1,-32.0879740441405
2,-32.0879740442552
3,-32.0879740442548
4,-32.0879740441637
5,-32.0879740442471
6,-32.0879740442531
7,-32.0879740442439
8,-32.0879740442508
9,-32.0879740442469
10,-32.0879740442549
11,-32.0879740442556
12,-32.0879740441539
13,-32.0879740442538
14,-32.0879740442441
15,-32.0879740442066
16,-32.0879740442544
17,-32.0879740442409
18,-32.0879740441653
19,-32.087974044249
20,-32.0879740442537
21,-32.0879740441385
22,-32.0879740442459
23,-32.0879740441591
24,-32.0879740442545
25,-32.0879740442488
26,-32.0879740442426
27,-32.0879740442556
28,-32.0879740442548
29,-32.08797404424
30,-32.087974044223
31,-32.0879740442543
32,-32.0879740442481
33,-32.0879740442552
34,-32.0879740442512
35,-32.0879740442427
36,-32.0879740442553
37,-32.0879740442555
38,-32.0879740442118
39,-32.0879740442556
40,-32.0879740442556
41,-32.087974044148
42,-32.0879740442536
43,-32.087974044235
44,-32.0879740442414
45,-32.0879740442499
46,-32.0879740442551
47,-32.0879740441739
48,-32.0879740442531
49,-32.0879740441526
50,-32.0879740441669
51,-32.0879740442549
52,-32.0879740442535
53,-32.0879740442551
54,-32.0879740442544
55,-32.0879740442556
56,-32.0879740442549
57,-32.0879740442555
58,-32.0879740442557
59,-32.0879740441643
60,-32.0879740442544
61,-32.0879740442553
62,-32.0879740442555
63,-32.0879740442506
64,-32.0879740442509
65,-32.0879740442548
66,-32.0879740442505
67,-32.0879740442554
68,-32.0879740442428
69,-32.0879740442533
70,-32.0879740441697
71,-32.0879740441596
72,-32.0879740442556
73,-32.0879740441773
74,-32.0879740442551
75,-32.0879740442535
76,-32.0879740441998
77,-32.0879740441455
78,-32.0879740442465
79,-32.0879740442556
80,-32.0879740442547
81,-32.0879740442529
82,-32.0879740442514
83,-32.0879740442511
84,-32.0879740442532
85,-32.0879740442527
86,-32.0879740442541
87,-32.0879740442557
88,-32.0879740442498
89,-32.0879740442533
90,-32.0879740442503
91,-32.0879740442556
92,-32.0879740442555
93,-32.0879740442554
94,-32.0879740442428
95,-32.0879740442397
96,-32.0879740442428
97,-32.0879740442435
98,-32.0879740442557
99,-32.0879740442535
100,-32.0879740442526
101,-32.0879740442517
102,-32.087974044255
103,-32.0879740442518
104,-32.0879740442531
105,-32.0879740442457
106,-32.0879740442552
107,-32.0879740442469
108,-32.0879740442223
109,-32.0879740442457
110,-32.0879740442478
111,-32.0879740442556
112,-32.0879740442548
113,-32.0879740441976
114,-32.0879740442524
115,-32.0879740442555
116,-32.0879740441965
117,-32.0879740442333
118,-32.0879740442548
119,-32.0879740442263
120,-32.0879740442525
121,-32.0879740442545
122,-32.0879740442518
123,-32.0879740442552
124,-32.0879740442556
125,-32.0879740442554
126,-32.0879740441775
127,-32.0879740442519
128,-32.0879740442194
129,-32.0879740442483
130,-32.087974044254
131,-32.0879740441538
132,-32.087974044233
133,-32.0879740442441
134,-32.087974044188
135,-32.0879740442411
136,-32.0879740442494
137,-32.0879740442557
138,-32.0879740442492
139,-32.0879740442514
140,-32.0879740442556
141,-32.0879740442509
142,-32.0879740442475
143,-32.0879740442255
144,-32.0879740442552
145,-32.0879740442553
146,-32.0879740441826
147,-32.0879740442549
148,-32.0879740442117
149,-32.0879740442552
150,-32.087974044253
151,-32.087974044203
152,-32.0879740442557
153,-32.0879740442545
154,-32.0879740442479
155,-32.0879740442453
156,-32.0879740442423
157,-32.0879740442165
158,-32.0879740442498
159,-32.0879740441982
160,-32.087974044251
161,-32.0879740442546
162,-32.0879740442481
163,-32.0879740442542
164,-32.0879740442552
165,-32.0879740442557
166,-32.0879740442468
167,-32.0879740441986
168,-32.0879740442545
169,-32.0879740442456
170,-32.0879740442556
171,-32.0879740442548
172,-32.0879740442554
173,-32.0879740442534
174,-32.0879740442501
175,-32.0879740442248
176,-32.0879740442556
177,-32.0879740442275
178,-32.0879740442555
179,-32.0879740442526
180,-32.0879740442546
181,-32.0879740442554
182,-32.0879740442288
183,-32.0879740442518
184,-32.0879740442513
185,-32.0879740442556
186,-32.0879740442482
187,-32.0879740442554
188,-32.0879740442525
189,-32.0879740442555
190,-32.0879740442472
191,-32.0879740442556
192,-32.0879740442556
193,-32.0879740442511
194,-32.087974044244
195,-32.0879740442538
196,-32.0879740442557
197,-32.0879740442483
198,-32.0879740442554
199,-32.0879740442551
200,-32.0879740442519
201,-32.087974044176
202,-32.0879740442551
203,-32.0879740442556
204,-32.0879740442473
205,-32.0879740442292
206,-32.0879740442533
207,-32.0879740442398
208,-32.0879740442553
209,-32.0879740441836
210,-32.0879740442442
211,-32.0879740442555
212,-32.0879740441574
213,-32.0879740442421
214,-32.0879740441809
215,-32.0879740442285
216,-32.0879740442551
217,-32.0879740442527
218,-32.0879740442501
219,-32.0879740442556
220,-32.0879740442527
221,-32.0879740442548
222,-32.0879740442541
223,-32.0879740442426
224,-32.0879740441918
225,-32.0879740442483
226,-32.0879740442555
227,-32.0879740442444
228,-32.0879740442546
229,-32.0879740441988
230,-32.0879740442556
231,-32.0879740442555
232,-32.087974044255
233,-32.0879740442548
234,-32.0879740442533
235,-32.087974044232
236,-32.0879740441561
237,-32.0879740442527
238,-32.0879740442556
239,-32.087974044207
240,-32.0879740442517
241,-32.0879740442534
242,-32.0879740442541
243,-32.0879740442475
244,-32.0879740442544
245,-32.0879740442416
246,-32.0879740442383
247,-32.0879740442555
248,-32.0879740441781
249,-32.0879740442519
250,-32.0879740442553
251,-32.0879740442493
252,-32.0879740442116
253,-32.0879740442555
254,-32.0879740442544
255,-32.087974044254
256,-32.0879740442312
257,-32.0879740442467
258,-32.0879740441754
259,-32.0879740442503
260,-32.0879740442542
261,-32.0879740442513
262,-32.0879740442023
263,-32.0879740442551
264,-32.0879740442495
265,-32.087974044254
266,-32.0879740442556
267,-32.0879740442444
268,-32.0879740442479
269,-32.0879740441858
270,-32.087974044255
271,-32.0879740442556
272,-32.0879740442504
273,-32.0879740442552
274,-32.0879740442528
275,-32.0879740442406
276,-32.0879740442454
277,-32.0879740442554
278,-32.0879740442548
279,-32.0879740442554
280,-32.0879740442554
281,-32.0879740442443
282,-32.0879740442517
283,-32.0879740442433
284,-32.0879740442484
285,-32.0879740442119
286,-32.087974044252
287,-32.0879740441664
288,-32.0879740442282
289,-32.0879740442551
290,-32.0879740442413
291,-32.0879740442503
292,-32.0879740442556
