"param_row","AIC"
1,-141.135874401551
2,-141.135874401213
3,-141.135874401537
4,-141.135874401508
5,-141.13587440151
6,-141.135874401293
7,-141.135874401577
8,-141.135874401193
9,-141.135874401419
10,-141.135874401543
11,-141.135874401536
12,-141.135874401559
13,-141.135874401507
14,-141.135874401505
15,-141.135874401568
16,-141.135874401499
17,-141.135874401578
18,-141.135874401233
19,-141.135874401428
20,-141.135874401446
21,-141.135874401437
22,-141.135874401577
23,-141.135874400554
24,-141.135874401208
25,-141.135874401523
26,-141.135874401424
27,-141.13587440112
28,-141.13587440151
29,-141.135874401584
30,-141.13587440148
31,-141.135874401547
32,-141.135874401469
33,-141.135874401564
34,-141.135874400699
35,-141.135874401182
36,-141.135874401216
37,-141.135874401099
38,-141.135874401377
39,-141.135874401497
40,-141.135874401556
41,-141.135874401262
42,-141.135874401574
43,-141.135874401558
44,-141.135874401493
45,-141.13587440156
46,-141.135874401422
47,-141.135874401473
48,-141.135874401524
49,-141.135874400952
50,-141.135874401246
51,-141.135874401428
52,-141.135874401338
53,-141.13587440156
54,-141.135874401544
55,-141.135874401567
56,-141.135874401408
57,-141.135874401581
58,-141.13587440139
59,-141.135874401581
60,-141.135874401501
61,-141.135874401414
62,-141.135874401503
63,-141.135874401468
64,-141.135874401467
65,-141.135874401568
66,-141.135874401121
67,-141.13587440063
68,-141.135874401522
69,-141.135874401005
70,-141.135874401477
71,-141.135874401491
72,-141.135874401221
73,-141.135874401417
74,-141.135874401558
75,-141.135874401575
76,-141.135874400934
77,-141.135874401558
78,-141.135874401556
79,-141.135874401473
80,-141.135874401579
81,-141.135874401452
82,-141.13587440152
83,-141.135874401527
84,-141.135874401525
85,-141.135874401452
86,-141.135874401537
87,-141.13587440145
88,-141.135874401489
89,-141.135874401566
90,-141.135874401335
91,-141.135874401268
92,-141.135874400767
93,-141.135874401326
94,-141.135874401509
95,-141.135874401501
96,-141.13587440145
97,-141.135874401525
98,-141.135874401457
99,-141.135874400622
100,-141.135874400788
101,-141.135874401278
102,-141.135874401541
103,-141.135874401372
104,-141.135874401493
105,-141.135874401461
106,-141.135874401579
107,-141.13587440151
108,-141.135874401547
109,-141.135874401255
110,-141.135874401303
111,-141.135874401583
112,-141.135874400983
113,-141.135874401504
114,-141.135874401505
115,-141.13587440147
116,-141.135874401571
117,-141.135874401374
118,-141.135874401441
119,-141.135874401534
120,-141.135874401003
121,-141.135874401528
122,-141.135874401581
123,-141.135874401571
124,-141.135874401498
125,-141.135874400517
126,-141.135874401555
127,-141.135874401518
128,-141.135874401527
129,-141.135874401485
130,-141.135874401409
131,-141.135874401314
132,-141.135874401517
133,-141.135874400879
134,-141.135874401474
135,-141.135874401529
136,-141.135874401286
137,-141.13587440134
138,-141.135874401403
139,-141.135874401468
140,-141.135874401537
141,-141.135874401469
142,-141.135874401546
143,-141.135874401376
144,-141.13587440155
145,-141.135874401563
146,-141.135874401417
147,-141.135874401584
148,-141.135874401464
149,-141.135874401534
150,-141.135874401368
151,-141.135874401344
152,-141.135874401522
153,-141.135874400993
154,-141.135874401163
155,-141.135874401402
156,-141.135874401524
157,-141.13587440116
158,-141.135874401584
159,-141.135874401425
160,-141.135874401349
161,-141.135874401543
162,-141.135874401545
163,-141.135874401573
164,-141.135874401001
165,-141.135874401529
166,-141.135874400464
167,-141.135874401574
168,-141.135874401585
169,-141.135874400473
170,-141.135874401564
171,-141.13587440125
172,-141.135874401277
173,-141.135874401538
174,-141.135874401306
175,-141.135874401137
176,-141.135874401509
177,-141.135874401508
178,-141.135874401545
179,-141.135874401228
180,-141.135874401557
181,-141.135874401411
182,-141.135874401546
183,-141.135874401517
184,-141.135874401424
185,-141.135874401552
186,-141.135874401566
187,-141.135874401484
188,-141.135874401419
189,-141.135874401508
190,-141.135874401211
191,-141.135874401283
192,-141.135874401439
193,-141.135874401576
194,-141.135874401569
195,-141.135874401506
196,-141.135874401555
197,-141.135874401401
198,-141.135874401505
199,-141.135874401519
200,-141.135874401533
201,-141.135874401505
202,-141.135874401354
203,-141.13587440155
204,-141.13587440152
205,-141.135874401532
206,-141.135874401506
207,-141.135874401585
208,-141.135874401166
209,-141.135874400486
210,-141.135874401535
211,-141.135874401382
212,-141.135874401278
213,-141.135874401153
214,-141.135874401581
215,-141.135874401435
216,-141.135874401517
217,-141.135874400999
218,-141.135874401491
219,-141.135874401567
220,-141.135874401585
221,-141.135874400844
222,-141.1358744013
223,-141.135874401391
224,-141.135874401569
225,-141.135874401386
226,-141.135874401317
227,-141.135874401543
228,-141.13587440122
229,-141.135874401267
230,-141.135874401562
231,-141.135874401582
232,-141.135874401424
233,-141.1358744015
234,-141.135874401371
235,-141.135874401563
236,-141.135874401425
237,-141.135874401418
238,-141.135874401341
239,-141.135874401396
240,-141.135874401291
241,-141.135874401406
242,-141.13587440153
243,-141.135874401575
244,-141.135874401559
245,-141.135874400721
246,-141.135874401367
247,-141.135874401573
248,-141.135874401001
249,-141.135874401503
250,-141.135874401581
251,-141.13587440157
252,-141.135874401514
253,-141.135874401544
254,-141.135874401568
255,-141.135874401534
256,-141.135874401166
257,-141.135874401309
258,-141.13587440152
259,-141.135874401573
260,-141.135874401567
261,-141.13587440131
262,-141.135874401084
263,-141.135874401515
264,-141.13587440157
265,-141.135874401055
266,-141.135874401581
267,-141.135874401565
268,-141.13587440154
269,-141.135874401424
270,-141.135874401578
271,-141.13587440156
272,-141.135874401525
273,-141.13587440145
274,-141.135874401311
275,-141.135874401439
276,-141.135874401222
277,-141.135874401477
278,-141.135874401502
279,-141.135874401576
280,-141.135874401241
281,-141.135874401548
282,-141.135874401561
283,-141.135874401535
284,-141.135874401567
285,-141.135874401327
286,-141.135874401186
287,-141.135874401527
288,-141.13587440145
289,-141.13587440152
290,-141.135874401431
291,-141.135874401462
292,-141.135874401379
293,-141.135874401507
294,-141.135874401549
295,-141.135874401531
296,-141.135874401508
297,-141.135874401263
298,-141.135874401559
299,-141.135874401515
300,-141.1358744014
301,-141.13587440158
302,-141.135874401477
303,-141.13587440145
304,-141.135874400507
305,-141.135874401137
306,-141.135874401524
307,-141.13587440145
308,-141.135874400827
309,-141.135874401582
310,-141.135874401481
311,-141.135874401478
312,-141.135874401199
313,-141.135874400772
314,-141.135874401489
315,-141.135874401576
316,-141.135874401218
317,-141.13587440105
318,-141.135874401245
319,-141.135874401041
320,-141.135874401488
321,-141.135874401301
322,-141.13587440149
323,-141.135874401551
324,-141.135874401494
325,-141.135874400579
326,-141.135874401513
327,-141.135874401578
328,-141.135874401247
329,-141.135874401478
330,-141.135874401569
331,-141.135874401571
332,-141.135874401207
333,-141.135874401423
334,-141.135874401028
335,-141.135874401442
336,-141.135874401562
337,-141.135874401544
338,-141.135874401403
339,-141.135874401485
340,-141.135874401311
341,-141.135874401573
342,-141.135874401364
343,-141.135874401414
344,-141.135874401559
345,-141.135874401537
346,-141.135874401526
347,-141.135874401444
348,-141.135874401576
349,-141.135874401583
350,-141.135874400772
351,-141.135874401471
352,-141.135874401413
353,-141.135874401433
354,-141.135874401508
355,-141.135874401072
356,-141.135874401502
357,-141.135874401482
358,-141.135874400537
359,-141.135874401475
360,-141.135874400959
361,-141.1358744015
362,-141.135874400991
363,-141.13587440156
364,-141.135874401584
365,-141.135874401354
366,-141.135874401568
367,-141.135874401506
368,-141.135874401453
369,-141.135874401504
370,-141.135874401434
371,-141.135874401507
372,-141.135874401559
373,-141.135874401571
374,-141.135874401256
375,-141.135874401517
376,-141.135874401515
377,-141.135874401056
378,-141.135874401185
379,-141.135874401566
380,-141.135874401514
381,-141.135874401154
382,-141.135874401526
383,-141.135874401574
384,-141.135874401564
385,-141.135874401554
386,-141.135874401418
387,-141.135874401511
388,-141.135874401397
389,-141.135874401442
390,-141.13587440149
391,-141.135874401326
392,-141.135874401569
393,-141.135874401435
394,-141.135874401272
395,-141.135874401484
396,-141.135874401574
397,-141.135874400811
398,-141.135874401342
399,-141.135874401409
400,-141.135874401423
401,-141.135874401423
402,-141.135874401421
403,-141.135874400932
404,-141.13587440115
405,-141.135874401544
406,-141.13587440156
407,-141.135874401568
408,-141.13587440156
409,-141.135874401168
410,-141.135874401568
411,-141.135874401045
412,-141.135874400913
413,-141.135874400618
414,-141.135874401276
415,-141.135874401504
416,-141.135874401546
417,-141.135874401464
418,-141.135874401459
419,-141.135874401522
420,-141.13587440148
421,-141.135874401225
422,-141.135874401425
423,-141.135874401003
424,-141.135874401536
425,-141.135874401555
426,-141.13587440151
427,-141.135874400939
428,-141.135874401565
429,-141.135874401397
430,-141.135874401368
431,-141.135874401271
432,-141.135874400612
433,-141.135874401316
434,-141.135874401517
435,-141.135874401564
436,-141.135874401501
437,-141.13587440154
438,-141.13587440153
439,-141.135874401485
440,-141.135874401519
441,-141.135874401584
442,-141.135874401531
443,-141.135874401583
444,-141.135874401521
445,-141.135874401212
446,-141.135874401566
447,-141.135874401577
448,-141.135874401339
449,-141.135874401355
450,-141.135874400455
451,-141.135874401553
452,-141.135874401375
453,-141.135874401515
454,-141.135874401512
455,-141.135874401476
456,-141.135874401519
457,-141.135874401569
458,-141.13587440128
459,-141.135874401383
460,-141.135874401565
461,-141.135874401487
462,-141.135874401267
463,-141.13587440151
464,-141.135874401561
465,-141.135874401559
466,-141.135874401519
467,-141.135874400503
468,-141.135874401497
469,-141.135874401577
470,-141.135874401025
471,-141.135874401571
472,-141.135874401511
473,-141.135874401561
474,-141.135874401417
475,-141.135874401316
476,-141.135874401576
477,-141.135874400858
478,-141.135874401405
479,-141.135874401031
480,-141.135874401299
481,-141.13587440152
482,-141.135874401571
483,-141.13587440153
484,-141.135874401483
485,-141.135874401316
486,-141.135874401578
487,-141.135874401532
488,-141.135874401419
489,-141.135874401496
490,-141.135874401515
491,-141.13587440151
492,-141.135874401468
493,-141.135874400947
494,-141.135874401251
495,-141.135874401565
496,-141.135874401555
497,-141.13587440154
498,-141.135874401222
499,-141.135874401579
500,-141.135874401397
501,-141.135874401561
502,-141.13587440149
503,-141.135874400632
504,-141.135874401565
505,-141.13587440132
506,-141.135874401184
507,-141.135874401339
508,-141.135874401496
509,-141.135874401541
510,-141.1358744015
511,-141.1358744015
512,-141.135874401516
513,-141.135874401582
514,-141.135874401195
515,-141.135874401511
516,-141.135874401278
517,-141.135874401567
518,-141.13587440048
519,-141.135874400899
520,-141.135874401364
521,-141.135874401437
522,-141.135874401556
523,-141.135874401547
524,-141.135874401358
525,-141.135874401582
526,-141.135874401521
527,-141.13587440157
528,-141.135874401456
529,-141.135874401571
530,-141.13587440158
531,-141.135874401395
532,-141.135874401519
533,-141.135874401496
534,-141.135874401523
535,-141.135874401389
536,-141.135874401502
537,-141.135874401571
538,-141.135874401563
539,-141.135874401528
540,-141.135874401585
541,-141.135874401539
542,-141.135874401565
543,-141.135874401294
544,-141.135874401531
545,-141.135874401352
546,-141.135874401006
547,-141.135874401565
548,-141.135874401541
549,-141.135874401541
550,-141.135874401565
551,-141.135874401521
552,-141.135874401583
553,-141.135874401299
554,-141.135874401027
555,-141.135874401494
556,-141.135874400471
557,-141.135874401577
558,-141.135874401574
559,-141.135874401559
560,-141.135874401406
561,-141.1358744015
562,-141.13587440139
563,-141.135874401493
564,-141.135874401388
565,-141.135874401565
566,-141.13587440152
567,-141.135874401438
568,-141.13587440156
569,-141.135874401353
570,-141.135874400925
571,-141.135874401398
572,-141.135874401569
573,-141.135874401578
574,-141.13587440156
575,-141.135874401296
576,-141.135874401486
577,-141.135874401523
578,-141.135874401426
579,-141.135874401585
