"param_row","AIC"
1,-94.5717023563539
2,-94.5717023563502
3,-94.5717023563563
4,-94.5717023562805
5,-94.5717023562716
6,-94.5717023563515
7,-94.5717023563554
8,-94.5717023563536
9,-94.571702356354
10,-94.5717023563549
11,-94.5717023563559
12,-94.5717023563563
13,-94.5717023563562
14,-94.5717023563394
15,-94.5717023563539
16,-94.5717023563552
17,-94.5717023562924
18,-94.5717023563541
19,-94.5717023563559
20,-94.5717023563555
21,-94.5717023563551
22,-94.5717023563548
23,-94.5717023563486
24,-94.5717023563564
25,-94.5717023563538
26,-94.5717023562751
27,-94.5717023563564
28,-94.5717023563556
29,-94.5717023563561
30,-94.5717023563191
31,-94.5717023563557
32,-94.5717023563544
33,-94.5717023563519
34,-94.5717023563539
35,-94.571702356269
36,-94.5717023563538
37,-94.5717023563554
38,-94.5717023562613
39,-94.5717023563534
40,-94.5717023563481
41,-94.5717023563535
42,-94.5717023563562
43,-94.571702356299
44,-94.5717023563561
45,-94.5717023563394
46,-94.5717023563551
47,-94.5717023563541
48,-94.5717023562806
49,-94.5717023563562
50,-94.5717023563554
51,-94.5717023563516
52,-94.571702356356
53,-94.5717023563517
54,-94.5717023563309
55,-94.5717023563562
56,-94.5717023563559
57,-94.5717023563523
58,-94.5717023563299
59,-94.5717023563547
60,-94.5717023563551
61,-94.571702356354
62,-94.5717023563544
63,-94.5717023563053
64,-94.5717023563512
65,-94.5717023563557
66,-94.5717023563489
67,-94.5717023563022
68,-94.5717023562942
69,-94.5717023563563
70,-94.5717023563548
71,-94.5717023563559
72,-94.5717023563541
73,-94.571702356352
74,-94.5717023563021
75,-94.5717023563459
76,-94.5717023563531
77,-94.5717023563523
78,-94.5717023563563
79,-94.5717023563564
80,-94.5717023563547
81,-94.5717023563554
82,-94.5717023563217
83,-94.5717023563523
84,-94.5717023563391
85,-94.5717023563559
86,-94.5717023563563
87,-94.571702356355
88,-94.5717023563493
89,-94.571702356327
90,-94.571702356356
91,-94.5717023563537
92,-94.571702356348
93,-94.5717023563488
94,-94.5717023563561
95,-94.5717023563481
96,-94.5717023562828
97,-94.5717023563537
98,-94.5717023563491
99,-94.5717023563493
100,-94.5717023563538
101,-94.5717023563499
102,-94.5717023563358
103,-94.571702356349
104,-94.5717023563108
105,-94.5717023563563
106,-94.5717023563551
107,-94.571702356352
108,-94.5717023563557
109,-94.5717023563102
110,-94.5717023563564
111,-94.5717023563324
112,-94.5717023562739
113,-94.5717023563554
114,-94.5717023563562
115,-94.5717023563564
116,-94.5717023562883
117,-94.571702356348
118,-94.5717023563565
119,-94.5717023563514
120,-94.5717023563342
121,-94.5717023563302
122,-94.5717023563297
123,-94.57170235634
124,-94.5717023563563
125,-94.5717023563561
126,-94.571702356288
127,-94.5717023563551
128,-94.5717023563554
129,-94.5717023563535
130,-94.5717023563477
131,-94.5717023563174
132,-94.5717023563489
133,-94.5717023563394
134,-94.5717023563213
135,-94.5717023563497
136,-94.5717023563555
137,-94.571702356356
138,-94.5717023563313
139,-94.5717023563024
140,-94.5717023563455
141,-94.5717023563564
142,-94.5717023563409
143,-94.5717023563245
144,-94.5717023563029
145,-94.5717023562524
146,-94.571702356337
147,-94.5717023562656
148,-94.5717023563171
149,-94.5717023563511
150,-94.571702356356
151,-94.5717023563537
152,-94.5717023563532
153,-94.5717023563564
154,-94.5717023563563
155,-94.5717023563491
156,-94.5717023563543
157,-94.571702356264
158,-94.5717023563443
159,-94.5717023563557
160,-94.571702356353
161,-94.5717023563194
162,-94.5717023563564
163,-94.5717023563073
164,-94.5717023563507
165,-94.571702356349
166,-94.5717023563521
167,-94.5717023563542
168,-94.5717023563468
169,-94.5717023563549
170,-94.5717023563501
171,-94.5717023562719
172,-94.571702356356
173,-94.571702356323
174,-94.5717023563563
175,-94.5717023563563
176,-94.5717023562828
177,-94.5717023563311
178,-94.571702356356
179,-94.5717023563534
180,-94.5717023563545
181,-94.5717023563482
182,-94.5717023563526
183,-94.5717023563011
184,-94.5717023563558
185,-94.5717023563038
186,-94.5717023563562
187,-94.5717023563553
188,-94.5717023563537
189,-94.5717023563551
190,-94.5717023563035
191,-94.5717023563232
192,-94.5717023563544
193,-94.5717023563478
194,-94.5717023563526
195,-94.5717023563461
196,-94.5717023563563
197,-94.5717023563554
198,-94.5717023563439
199,-94.5717023563498
200,-94.57170235632
201,-94.5717023562811
202,-94.5717023563459
203,-94.5717023563557
204,-94.5717023563282
205,-94.571702356355
206,-94.5717023563559
207,-94.5717023563355
208,-94.5717023563564
209,-94.5717023563565
210,-94.5717023563546
211,-94.5717023563562
212,-94.5717023563563
213,-94.5717023563526
214,-94.5717023563561
215,-94.5717023563564
216,-94.5717023563558
217,-94.5717023563563
218,-94.571702356355
219,-94.5717023563562
220,-94.5717023563524
221,-94.5717023563563
222,-94.5717023563563
223,-94.5717023563554
224,-94.5717023563537
225,-94.5717023563099
226,-94.5717023563439
227,-94.5717023563559
228,-94.5717023563562
229,-94.5717023563501
230,-94.5717023563564
231,-94.5717023563403
232,-94.5717023563205
233,-94.5717023563533
234,-94.5717023563524
235,-94.5717023563558
236,-94.5717023563561
237,-94.5717023563563
238,-94.5717023563414
239,-94.5717023563529
240,-94.571702356353
241,-94.5717023563562
242,-94.5717023563548
243,-94.5717023563501
244,-94.5717023563562
245,-94.5717023563533
246,-94.5717023563488
247,-94.5717023563173
248,-94.5717023563562
249,-94.571702356354
250,-94.5717023563556
251,-94.5717023563401
252,-94.5717023563002
253,-94.5717023563524
254,-94.5717023563564
255,-94.5717023563553
256,-94.5717023563543
257,-94.5717023563513
258,-94.5717023562882
259,-94.5717023563563
260,-94.5717023563465
261,-94.5717023563562
262,-94.5717023563332
263,-94.5717023563541
264,-94.5717023563553
265,-94.5717023563542
266,-94.5717023563267
267,-94.5717023563562
268,-94.5717023563563
269,-94.571702356321
270,-94.5717023563327
271,-94.57170235635
272,-94.5717023563564
273,-94.571702356356
274,-94.5717023563543
275,-94.5717023563551
276,-94.5717023563564
277,-94.5717023563562
278,-94.5717023563564
279,-94.5717023563561
280,-94.5717023563556
281,-94.5717023563536
282,-94.5717023563523
283,-94.5717023563419
284,-94.5717023563562
285,-94.5717023563519
286,-94.5717023563558
287,-94.5717023563545
288,-94.5717023563507
289,-94.5717023563029
290,-94.5717023563432
291,-94.5717023563549
292,-94.571702356356
293,-94.5717023563554
294,-94.5717023563553
295,-94.571702356343
296,-94.5717023563485
297,-94.5717023563547
298,-94.5717023563509
299,-94.5717023562816
300,-94.5717023563557
301,-94.5717023563554
302,-94.5717023563554
303,-94.5717023563517
304,-94.5717023563517
305,-94.5717023562532
306,-94.5717023563538
307,-94.5717023563562
308,-94.5717023563531
309,-94.5717023563473
310,-94.5717023563564
311,-94.5717023563517
312,-94.5717023563561
313,-94.571702356353
314,-94.5717023563413
315,-94.5717023563478
316,-94.5717023563055
317,-94.5717023563085
318,-94.571702356355
319,-94.5717023563523
320,-94.5717023563312
321,-94.5717023563564
322,-94.5717023563432
323,-94.5717023562919
324,-94.5717023563553
325,-94.5717023563521
326,-94.5717023563356
327,-94.5717023563491
328,-94.5717023563151
329,-94.5717023562484
330,-94.5717023563547
331,-94.5717023563564
332,-94.5717023563548
333,-94.5717023563541
334,-94.5717023563562
335,-94.5717023562816
336,-94.5717023563552
337,-94.5717023563551
338,-94.5717023563524
339,-94.5717023563561
340,-94.5717023563188
341,-94.5717023563447
342,-94.5717023563461
343,-94.5717023563561
344,-94.57170235626
345,-94.5717023563515
346,-94.5717023563564
347,-94.571702356352
348,-94.5717023563564
349,-94.5717023563543
350,-94.5717023563527
351,-94.5717023563535
352,-94.5717023563524
353,-94.5717023563416
354,-94.5717023563514
355,-94.5717023563443
356,-94.571702356347
357,-94.5717023563422
358,-94.5717023562978
359,-94.5717023563564
360,-94.5717023563525
361,-94.5717023563552
362,-94.5717023563511
363,-94.5717023563326
364,-94.571702356354
365,-94.5717023563508
366,-94.5717023563548
367,-94.5717023563533
368,-94.5717023563499
369,-94.5717023562992
370,-94.5717023563538
371,-94.5717023563553
372,-94.5717023563414
373,-94.5717023563528
374,-94.5717023563477
375,-94.5717023563556
376,-94.5717023563561
377,-94.5717023563529
378,-94.5717023563548
379,-94.571702356356
380,-94.571702356354
