"param_row","AIC"
1,-96.506739346516
2,-96.5067393469831
3,-96.5067393469397
4,-96.5067393469702
5,-96.506739346769
6,-96.5067393469949
7,-96.5067393465534
8,-96.5067393469954
9,-96.506739346817
10,-96.5067393468695
11,-96.5067393469918
12,-96.5067393469768
13,-96.5067393469785
14,-96.5067393469548
15,-96.5067393469306
16,-96.5067393465428
17,-96.5067393469693
18,-96.5067393469267
19,-96.5067393469998
20,-96.5067393469963
21,-96.5067393463704
22,-96.5067393464041
23,-96.5067393468559
24,-96.5067393465903
25,-96.5067393469742
26,-96.5067393469067
27,-96.506739346985
28,-96.5067393469949
29,-96.5067393469859
30,-96.506739346552
31,-96.5067393468295
32,-96.5067393463755
33,-96.5067393469972
34,-96.5067393469961
35,-96.5067393463887
36,-96.5067393468498
37,-96.5067393469867
38,-96.5067393469857
39,-96.5067393469089
40,-96.5067393470027
41,-96.5067393464921
42,-96.506739346645
43,-96.506739346992
44,-96.5067393470106
45,-96.5067393467571
46,-96.5067393470004
47,-96.5067393469863
48,-96.506739346818
49,-96.5067393469223
50,-96.5067393469127
51,-96.5067393464977
52,-96.5067393469968
53,-96.5067393469833
54,-96.5067393469809
55,-96.5067393469717
56,-96.5067393469929
57,-96.5067393465406
58,-96.5067393469478
59,-96.5067393466093
60,-96.5067393469949
61,-96.5067393469674
62,-96.5067393465176
63,-96.5067393469966
64,-96.5067393469968
65,-96.5067393469781
66,-96.5067393469787
67,-96.5067393470009
68,-96.506739347
69,-96.5067393469119
70,-96.5067393468386
71,-96.5067393469696
72,-96.5067393464624
73,-96.5067393466918
74,-96.5067393469905
75,-96.5067393462293
76,-96.5067393465821
77,-96.5067393465299
78,-96.5067393469811
79,-96.5067393469809
80,-96.5067393469256
81,-96.5067393468908
82,-96.506739346919
83,-96.5067393468508
84,-96.5067393469807
85,-96.506739346701
86,-96.506739346949
87,-96.5067393465265
88,-96.5067393468391
89,-96.5067393469888
90,-96.506739346957
91,-96.5067393469894
92,-96.5067393467804
93,-96.5067393469693
94,-96.5067393469697
95,-96.5067393462683
96,-96.5067393468689
97,-96.5067393468641
98,-96.5067393469539
99,-96.5067393469906
100,-96.5067393468892
101,-96.5067393464299
102,-96.5067393469852
103,-96.5067393469742
104,-96.506739346982
105,-96.5067393470001
106,-96.5067393465974
107,-96.506739346792
108,-96.5067393469767
109,-96.5067393467088
110,-96.5067393465241
111,-96.5067393469756
112,-96.5067393465
113,-96.5067393469909
114,-96.5067393469172
115,-96.5067393465453
116,-96.5067393469698
117,-96.506739346841
118,-96.5067393469758
