"param_row","AIC"
1,-182.486924168557
2,-182.486924169074
3,-182.486924167833
4,-182.48692416913
5,-182.486924169057
6,-182.4869241687
7,-182.486924168878
8,-182.486924168961
9,-182.486924169047
10,-182.486924169115
11,-182.486924168585
12,-182.486924169101
13,-182.486924168678
14,-182.486924168598
15,-182.486924169119
16,-182.48692416822
17,-182.486924169092
18,-182.486924169112
19,-182.486924168509
20,-182.486924169054
21,-182.486924169118
22,-182.486924169132
23,-182.486924168958
24,-182.486924169109
25,-182.486924169113
26,-182.486924169149
27,-182.486924169126
28,-182.486924168865
29,-182.486924169123
30,-182.486924169131
31,-182.486924169123
32,-182.486924169115
33,-182.486924169107
34,-182.486924169131
35,-182.486924168978
36,-182.486924168389
37,-182.486924168979
38,-182.48692416912
39,-182.486924169025
40,-182.486924168408
41,-182.486924169067
42,-182.486924169122
43,-182.48692416913
44,-182.486924169146
45,-182.486924169113
46,-182.486924169111
47,-182.486924169043
48,-182.486924168967
49,-182.486924168985
50,-182.486924169061
51,-182.486924168997
52,-182.486924169102
53,-182.486924168115
54,-182.486924169136
55,-182.486924169056
56,-182.48692416908
57,-182.486924169061
58,-182.486924167893
59,-182.486924169006
60,-182.486924169056
61,-182.486924169139
62,-182.486924169122
63,-182.486924169082
64,-182.48692416911
65,-182.486924169098
66,-182.486924168769
67,-182.486924169134
68,-182.486924169104
69,-182.486924168943
70,-182.486924168105
71,-182.486924169127
72,-182.486924169033
73,-182.486924168743
74,-182.486924169133
75,-182.486924169147
76,-182.486924169144
77,-182.486924168707
78,-182.486924168629
79,-182.486924169129
80,-182.486924169082
81,-182.486924169081
82,-182.486924169081
83,-182.486924168803
84,-182.486924168697
85,-182.486924169096
86,-182.486924169124
87,-182.486924169079
88,-182.486924169027
89,-182.486924169029
90,-182.48692416913
91,-182.486924169099
92,-182.486924169093
93,-182.486924169131
94,-182.486924168828
95,-182.486924168884
96,-182.486924169058
97,-182.486924169129
98,-182.486924169123
99,-182.486924169087
100,-182.486924168046
101,-182.486924168991
102,-182.486924169072
103,-182.486924169074
104,-182.486924168969
105,-182.486924169072
106,-182.486924169048
107,-182.486924169083
108,-182.4869241689
109,-182.486924168666
110,-182.486924168054
111,-182.486924169069
112,-182.486924169118
113,-182.486924169045
114,-182.486924169088
115,-182.48692416872
116,-182.486924169134
117,-182.486924168894
118,-182.486924168472
119,-182.486924169134
120,-182.486924169128
121,-182.486924168541
122,-182.486924169135
123,-182.48692416899
124,-182.486924169135
125,-182.486924169122
126,-182.486924169076
127,-182.4869241691
128,-182.486924169131
129,-182.486924169051
130,-182.486924169131
131,-182.486924169084
132,-182.486924168911
133,-182.486924168375
134,-182.486924169082
135,-182.486924169134
136,-182.486924169134
137,-182.486924168804
138,-182.486924169145
139,-182.486924169119
140,-182.486924169067
141,-182.486924168837
142,-182.486924169058
143,-182.486924169075
144,-182.486924168873
145,-182.486924168269
146,-182.486924168218
147,-182.486924169109
148,-182.486924168034
149,-182.486924169104
150,-182.486924169111
151,-182.486924169058
152,-182.486924168819
153,-182.486924169147
154,-182.48692416909
155,-182.486924168804
156,-182.486924169092
157,-182.486924169002
158,-182.486924169082
159,-182.486924169125
160,-182.4869241687
