"param_row","AIC"
1,-713.230801098387
2,-713.230801110041
3,-713.230801058811
4,-713.230801049931
5,-713.230801089124
6,-713.230801053907
7,-713.230801115018
8,-713.230801065974
9,-713.230801060869
10,-713.230801032718
11,-713.230801088266
12,-713.230801051917
13,-713.230801113052
14,-713.230801073984
15,-713.230801079048
16,-713.230801088177
17,-713.230801103445
18,-713.230801070518
19,-713.230801113798
20,-713.230801090354
21,-713.230801102646
22,-713.230801103285
23,-713.230801098388
24,-713.230801101712
25,-713.23080105487
26,-713.230801091832
27,-713.230801108156
28,-713.23080103487
29,-713.230801088273
30,-713.230801104755
31,-713.230801106347
32,-713.230801040231
33,-713.230801052713
34,-713.230801091777
35,-713.230801094109
36,-713.230801073132
37,-713.23080108901
38,-713.230801055614
39,-713.230801045532
40,-713.230801060642
41,-713.230801113273
42,-713.230801067665
43,-713.230801043
44,-713.230801041375
45,-713.230801051721
46,-713.230801099591
47,-713.230801107518
48,-713.230801097452
49,-713.230801042951
50,-713.230801085703
51,-713.230801103086
52,-713.230801067293
53,-713.230801052181
54,-713.230801106088
55,-713.230801042674
56,-713.230801087537
57,-713.230801067828
58,-713.230801040849
59,-713.230801035148
60,-713.230801067798
61,-713.23080108123
62,-713.23080104653
63,-713.230801052425
64,-713.230801066149
65,-713.230801042817
66,-713.230801061302
67,-713.230801032107
68,-713.230801065056
69,-713.230801107645
70,-713.230801062585
71,-713.230801108872
72,-713.230801095708
73,-713.230801083458
74,-713.23080106628
75,-713.230801099951
76,-713.230801094419
77,-713.230801099434
78,-713.230801110797
79,-713.23080109103
80,-713.230801062143
81,-713.230801069765
82,-713.230801075545
83,-713.230801090326
84,-713.230801029148
85,-713.230801054845
86,-713.230801058841
87,-713.230801092735
88,-713.230801042463
89,-713.230801049755
90,-713.230801029297
91,-713.230801035846
92,-713.230801110236
93,-713.230801074079
94,-713.230801108769
95,-713.23080106791
96,-713.23080104056
97,-713.230801100406
98,-713.230801106035
99,-713.230801053233
100,-713.230801107521
101,-713.230801065412
102,-713.230801114449
103,-713.230801068211
104,-713.230801029866
105,-713.23080107508
106,-713.230801087452
107,-713.230801094306
108,-713.230801100081
109,-713.230801060829
110,-713.230801110457
111,-713.230801034587
112,-713.230801109417
113,-713.230801096661
114,-713.23080109408
115,-713.230801048821
116,-713.230801059043
117,-713.230801044202
118,-713.230801097512
119,-713.230801061491
120,-713.230801055055
121,-713.230801100086
122,-713.230801111562
123,-713.230801079175
124,-713.230801042323
125,-713.230801110499
126,-713.230801061649
127,-713.230801106822
128,-713.230801092811
129,-713.230801053965
130,-713.230801030064
131,-713.230801028956
132,-713.230801061321
133,-713.230801094118
134,-713.230801094427
135,-713.230801043192
136,-713.230801040893
137,-713.230801072118
138,-713.2308010973
139,-713.230801096639
140,-713.230801104178
141,-713.230801058816
142,-713.230801056849
143,-713.230801065296
144,-713.230801042261
145,-713.230801059809
146,-713.230801080521
147,-713.23080110644
148,-713.230801061413
149,-713.230801032788
150,-713.230801103378
151,-713.230801044492
152,-713.230801100554
153,-713.230801030603
154,-713.23080109819
155,-713.230801043377
156,-713.230801115746
157,-713.230801101511
158,-713.230801073054
159,-713.230801087598
160,-713.230801056438
161,-713.230801114875
162,-713.230801109693
163,-713.230801096553
164,-713.230801056091
165,-713.230801044032
166,-713.23080105101
167,-713.230801098311
168,-713.230801112092
169,-713.230801093117
170,-713.230801039285
171,-713.230801071507
172,-713.230801094996
173,-713.23080103284
174,-713.230801098219
175,-713.230801043679
176,-713.230801078307
177,-713.230801062569
178,-713.230801048615
179,-713.230801031499
180,-713.230801101543
181,-713.230801091861
182,-713.230801113918
183,-713.230801092007
184,-713.230801090174
185,-713.230801112566
186,-713.230801084249
187,-713.230801086013
188,-713.230801095388
189,-713.230801103591
190,-713.230801036753
191,-713.230801028415
192,-713.230801074036
193,-713.230801112267
194,-713.230801102049
195,-713.230801108891
196,-713.230801045377
197,-713.230801088262
198,-713.230801107152
199,-713.23080109561
200,-713.230801094766
201,-713.230801070595
202,-713.230801080606
203,-713.230801039444
204,-713.230801048281
205,-713.230801106034
206,-713.230801115253
207,-713.230801113813
208,-713.230801057435
209,-713.230801085317
210,-713.23080103791
211,-713.230801111776
212,-713.230801102234
213,-713.230801093942
214,-713.230801113131
215,-713.230801031916
216,-713.230801093033
217,-713.230801091169
218,-713.230801061667
219,-713.230801072944
220,-713.230801087423
221,-713.230801111807
222,-713.230801068537
223,-713.230801075086
224,-713.23080105372
225,-713.230801059124
226,-713.23080111609
227,-713.230801086959
228,-713.23080105025
229,-713.230801052661
230,-713.230801078069
231,-713.23080111153
232,-713.230801112671
233,-713.230801037093
234,-713.230801071069
235,-713.230801046338
236,-713.230801116083
237,-713.230801030365
238,-713.230801079251
239,-713.230801073035
240,-713.230801032958
241,-713.230801074634
242,-713.230801056834
243,-713.230801102017
244,-713.230801047275
245,-713.230801064896
246,-713.230801103174
247,-713.230801083678
248,-713.230801082933
249,-713.230801073522
250,-713.230801037651
251,-713.230801067109
252,-713.230801086917
253,-713.230801097653
254,-713.230801091154
255,-713.230801093052
256,-713.230801100577
257,-713.230801036057
258,-713.230801073564
259,-713.230801028738
260,-713.230801077974
261,-713.230801064349
262,-713.230801083137
263,-713.230801056715
264,-713.230801094329
265,-713.230801090461
266,-713.230801069928
267,-713.230801046347
268,-713.230801065496
269,-713.230801102586
270,-713.230801107995
271,-713.230801092021
272,-713.230801038605
273,-713.230801107812
274,-713.230801093178
275,-713.230801086041
276,-713.23080106237
277,-713.230801073737
278,-713.230801066682
279,-713.230801060351
280,-713.230801041693
281,-713.23080109496
282,-713.230801058858
283,-713.230801037553
284,-713.230801091727
285,-713.230801048802
286,-713.230801102266
287,-713.230801054883
288,-713.230801081405
289,-713.230801077542
290,-713.230801067098
291,-713.230801112541
292,-713.230801103659
293,-713.230801068425
294,-713.230801084811
295,-713.230801091594
296,-713.230801084988
297,-713.230801062916
298,-713.230801103976
299,-713.230801055477
300,-713.230801057068
301,-713.230801032296
302,-713.230801046181
303,-713.230801067364
304,-713.230801108139
305,-713.230801111939
306,-713.23080109833
307,-713.230801101345
308,-713.230801109212
309,-713.230801050452
310,-713.230801032763
311,-713.230801046875
312,-713.230801081766
313,-713.23080110505
314,-713.230801031792
315,-713.230801094928
316,-713.230801087841
317,-713.230801056693
318,-713.230801108398
319,-713.230801106161
320,-713.230801070836
321,-713.230801040128
322,-713.230801065804
323,-713.230801037243
324,-713.230801106863
325,-713.230801112519
326,-713.230801114474
327,-713.230801031941
328,-713.230801088228
329,-713.230801109879
330,-713.230801088707
331,-713.230801071517
332,-713.230801107141
333,-713.23080102896
334,-713.230801031224
335,-713.230801042531
336,-713.230801049063
337,-713.230801036934
338,-713.230801070432
339,-713.230801109802
340,-713.230801077829
341,-713.230801102116
342,-713.230801064259
343,-713.230801036568
344,-713.230801077284
345,-713.230801109238
346,-713.230801031435
347,-713.230801072086
348,-713.230801091909
349,-713.230801109605
350,-713.230801060784
351,-713.23080108632
352,-713.230801037327
353,-713.230801109038
354,-713.230801030565
355,-713.230801078307
356,-713.230801091789
357,-713.230801044268
358,-713.230801068101
359,-713.230801082217
360,-713.230801032672
361,-713.230801108273
362,-713.230801105915
363,-713.230801032703
364,-713.230801044775
365,-713.230801097021
366,-713.230801069774
367,-713.230801113178
368,-713.230801095886
369,-713.230801068175
370,-713.230801055207
371,-713.23080111453
372,-713.230801067243
373,-713.230801105321
374,-713.230801107949
375,-713.230801053047
376,-713.230801051921
377,-713.230801108757
378,-713.23080104857
379,-713.23080104652
380,-713.230801096733
381,-713.230801091499
382,-713.230801112746
383,-713.230801101049
384,-713.230801045554
385,-713.230801111503
386,-713.23080107518
387,-713.230801089266
388,-713.230801094208
389,-713.23080109669
390,-713.230801031628
391,-713.230801109298
392,-713.230801061633
393,-713.230801053487
394,-713.230801060143
395,-713.230801108985
396,-713.230801104946
397,-713.230801094205
398,-713.230801109389
399,-713.230801083508
400,-713.230801112014
401,-713.230801083428
402,-713.23080109953
403,-713.230801115517
404,-713.230801029815
405,-713.230801068092
406,-713.230801115089
407,-713.230801106391
408,-713.230801106989
409,-713.230801107311
410,-713.230801029107
411,-713.230801087539
412,-713.230801089616
413,-713.230801108165
414,-713.230801076711
415,-713.230801031159
416,-713.230801106269
417,-713.230801045809
418,-713.230801060383
419,-713.23080107121
420,-713.230801092652
421,-713.230801103912
422,-713.230801028617
423,-713.230801115825
424,-713.230801097345
425,-713.230801042104
426,-713.230801036807
427,-713.230801067842
428,-713.230801102983
429,-713.230801112253
430,-713.230801091221
431,-713.230801102201
432,-713.230801069002
433,-713.230801096449
434,-713.230801035108
435,-713.230801058924
436,-713.230801077193
437,-713.230801082751
438,-713.230801072365
439,-713.2308010951
440,-713.230801079792
441,-713.230801113954
442,-713.23080110635
443,-713.230801108385
444,-713.23080109347
445,-713.230801089596
446,-713.230801067575
447,-713.230801081873
448,-713.230801097766
449,-713.230801056921
450,-713.230801113973
451,-713.230801084617
452,-713.230801113049
