"ID","R2","AIC","BIC"
39924,0.961608511219324,-145.412262860865,-145.828743922409
39925,0.80792055903808,-57.2208011885197,-54.0537633116075
39926,0.975059989327709,-104.008166899384,-104.789291074516
39927,0.916219999598179,-102.115219114644,-102.896343289775
39928,0.850835639782632,-99.0060936324242,-99.787217807556
39929,0.897560287329774,-100.042616910741,-100.823741085873
39931,0.965281103349707,-116.943435073547,-117.359916135091
39932,0.536672824100079,-64.4368518626388,-61.4438367397058
39933,0.685703169623615,-252.638838858489,-250.972412170376
39934,0.900973895456924,229.372907780191,231.153651295983
39935,0.975737267939514,-141.135874401585,-141.244054103474
39936,0.744523440452722,-94.6518427116193,-95.0683237731632
39937,0.995701440112851,-145.121527192722,-145.902651367854
39938,0.999354837840875,-157.13368821934,-157.914812394471
39939,0.74430358889786,-340.493378260915,-337.561906455316
39940,0.94030007429625,-1418.87137915781,-1414.10732588847
39941,0.778345688482957,-76.1298571668139,-75.7354080121415
39942,0.653617880854919,-122.2956359012,-120.113550994484
39943,0.946195979935662,-53.0757205093079,-52.1059072097319
39944,0.920434291702482,-68.783233160352,-66.4271254996561
39945,0.755123294056308,-92.4787426675579,-93.2598668426897
39946,0.947537588156698,-88.6737808003174,-89.4549049754492
39947,0.903018132803128,-227.881993366099,-227.086202820502
39948,0.426643657454242,-8.50483960465578,-9.28596377978758
39949,0.854017080589654,-25.8339988434223,-26.6151230185541
39950,0.201699180398169,-11.036790687873,-11.8179148630048
39951,0.958445039867702,-106.113404192392,-106.529885253936
39952,0.754110192431485,-95.547904922612,-95.9643859841559
39953,0.957845766607404,-97.902683837573,-98.6838080127048
39954,0.986677113658285,-117.45233092735,-117.868811988894
39955,0.961529026401516,-123.090038806463,-123.198218508353
39956,0.853011909353531,-116.32198533543,-116.430165037319
39957,0.904449729661232,-117.511748741696,-117.619928443586
39958,0.957116602873084,-120.572338474222,-120.680518176112
39959,0.931855899134963,-118.681584281576,-118.789763983466
39960,0.937188706794399,-118.74885993448,-119.165340996024
39961,0.868912208599964,-132.759378683113,-133.175859744657
39962,0.964122425653634,-67.5291467549286,-67.9456278164725
39963,0.76768627478737,-103.919430570578,-103.314260384589
39964,0.797424207144984,-41.5380224735139,-42.3191466486457
39965,0.678367885765489,-19.268220137183,-18.8737709825106
39966,0.566817961011492,-27.8909486326426,-27.2857784466545
39967,0.94671596955374,-20.9442795740444,-22.1716908518046
39968,0.865126916838337,-3.94653896258471,-4.72766313771651
39969,0.987473907813618,-15.3184717287151,-16.0995959038469
39970,0.899765533505209,-11.4188493345666,-12.1999735096984
39971,0.887898744936299,0.886472556302204,0.105348381170404
39972,0.838854320793252,7.78667556578289,9.06479022501341
39973,0.861929753595329,45.9589544915282,45.5424734299843
39974,0.692578567227447,89.334770644697,88.9182895831531
39975,0.915204886069166,77.0824730304673,76.6659919689234
39976,0.751282519837052,113.150447686989,113.0422679851
39977,0.989546574009588,-36.5770903703282,-36.6852700722176
39978,0.896902793191135,-12.5841262690263,-12.6923059709157
39979,0.956854438995033,-28.388998577005,-28.8054796385489
39980,0.894342446252372,-10.1691958589601,-10.585676920504
39981,0.805395230071793,-127.44545777693,-127.861938838474
39982,0.858882866195597,-72.7674478016198,-72.3729986469474
39983,0.0516793377235566,-295.983782766343,-295.187992220746
39984,0.971744390231858,-104.25975880768,-104.676239869224
39985,0.99864114401556,-82.1412556403723,-83.3686669181325
39986,0.95305608182983,-91.9039225182738,-93.131333796034
39987,0.400636595893167,-141.946913892443,-140.166170376651
39988,0.562296377269575,-93.0637040338703,-90.9746591584234
39989,0.862748985050323,-161.085890218224,-160.927007134864
39990,0.682548383860327,-158.013380614359,-157.854497530999
39991,0.912414184420803,-179.57438282653,-179.415499743171
39992,0.883453878994855,13.1634897363302,13.5579388910026
39993,0.955109088160873,-112.39066542897,-112.807146490514
39994,0.689724803610413,-157.009003961673,-156.850120878313
39995,0.777646505316716,-148.42819100121,-148.26930791785
39996,0.853850450154681,-148.057295514361,-147.898412431001
39997,0.692638024047562,-133.419279497499,-133.260396414139
39998,0.963757291114826,-26.9592298113991,-26.8003467280394
39999,0.895691075177235,-14.3342823667784,-14.1753992834188
