"ID","R2","AIC","BIC"
39898,0.999302738655323,-140.952073030061,-140.634306863341
39899,0.994034638551373,-126.869045007045,-126.551278840325
39900,0.990978853509332,-131.843281854701,-131.525515687982
39901,0.989452931379019,-121.446387160297,-121.128620993577
39902,0.584449791248249,-109.523512025019,-109.2057458583
39903,0.106042261154361,-106.692609446825,-106.374843280106
39904,0.992956868015313,-123.397255429577,-123.079489262857
39905,0.975012695063205,-117.088385289705,-116.770619122985
39906,0.956926456001306,-125.723250874261,-125.405484707541
39907,0.855268546394449,-185.813129947064,-181.448960133631
39908,0.92054935064404,-146.154852200325,-145.837086033606
39909,0.990711683575177,-145.121941061591,-144.804174894871
39910,0.749967515097169,763.882082239875,770.637600056331
39911,0.639739696883712,778.332425021169,785.283103494302
39912,0.999958792730846,-125.961448916953,-125.643682750233
39913,1,-Inf,-Inf
39914,0.501361078421714,49.7326677795561,51.3242488707495
39915,0.653328815384131,-71.725748574489,-69.786121975337
39916,0.983214054327776,-33.8079571375015,-34.0243165412802
39917,0.998909072212792,-82.3943005849536,-83.9565489352172
39918,0.991646447836371,-82.0777663267103,-81.2888680173654
39919,0.999906281726332,-77.927363105852,-79.4896114561156
39920,0.999389834494375,-68.4629795894224,-70.025227939686
39921,0.992246887557334,-62.0028680176177,-63.5651163678813
39922,0.965102425286695,-59.4846869040357,-61.0469352542993
39923,0.995878009001797,-76.9750038469449,-78.5372521972085
39924,0.996438901456804,-155.67886313213,-156.511825255217
39925,0.834702089439779,-58.6265495607623,-52.2924738069379
39926,0.99931999899769,-118.018838774372,-119.581087124636
39927,0.969829081493248,-103.221798230813,-104.784046581076
39928,0.981157419678201,-105.350741468281,-106.912989818545
39929,0.981594184539838,-104.625655831599,-106.187904181862
39931,0.9832162794702,-117.30468333508,-118.137645458168
39932,0.6421385995532,-68.9603455037634,-62.9743152578975
39933,0.727635589151207,-251.073186900368,-247.740333524144
39934,0.92563622276024,228.2174460709,231.778933102485
39935,0.988583449669307,-142.41301639092,-142.629375794699
39936,0.898933501164168,-96.21595445648,-97.0489165795678
39937,0.999464768612519,-151.538208104029,-153.100456454292
39938,0.9995826409254,-155.311461985601,-156.873710335865
39939,0.760822764409438,-338.630530197125,-332.767586585927
39940,0.930442858895311,-1402.64595411506,-1393.11784757637
39941,0.914381275550472,-80.6907922579046,-79.9018939485597
39942,0.688248152185157,-120.613006879856,-116.248837066423
39943,0.967729697657192,-55.2101302482821,-53.2705036491301
39944,0.945371642520052,-73.807955177698,-69.0957398563062
39945,0.964785904204826,-98.1752846258474,-99.737532976111
39946,0.998214690260887,-101.576305924277,-103.13855427454
39947,0.90809065124464,-224.472927371813,-222.881346280619
39948,0.861233578683913,-11.5984161808067,-13.1606645310703
39949,0.845925545885522,-21.5642671967624,-23.126515547026
39950,0.909439804172816,-17.9191442702731,-19.4813926205367
39951,0.999790496364356,-133.853590657217,-134.686552780305
39952,0.999900670645911,-138.43309076453,-139.266052887617
39953,0.968861470822297,-95.4171297528069,-96.9793781030705
39954,0.991642033715715,-116.249940150669,-117.082902273757
39955,0.974252002964271,-121.900869104072,-122.117228507851
39956,0.960563582041052,-121.531618386359,-121.747977790138
39957,0.92072421055616,-114.818786790821,-115.0351461946
39958,0.993395848776205,-129.66784266559,-129.884202069369
39959,0.934346631036694,-114.942234019793,-115.158593423572
39960,0.997717739176658,-134.6386700019,-135.471632124988
39961,0.951481155090606,-134.722868591868,-135.555830714956
39962,0.987651687088945,-69.9287046525615,-70.7616667756492
39963,0.679276600500638,-96.6945271122176,-95.4841867402414
39964,0.945860607898379,-44.1357827053484,-45.698031055612
39965,0.739984089297587,-17.1822102299344,-16.3933119205896
39966,0.39832548889567,-20.6053629642577,-19.3950225922816
39967,1,-Inf,-Inf
39968,0.977171887288937,-8.8282460698304,-10.390494420094
39969,0.999373202282972,-26.2931980009716,-27.8554463512352
39970,0.970509739637778,-13.5361096089621,-15.0983579592257
