"ID","R2","AIC","BIC"
39956,0.90674168303639,-117.506833596299,-117.669103149133
39957,0.916594221210131,-116.463293062436,-116.62556261527
39958,0.976227935108367,-122.702153607127,-122.864423159962
39959,0.931967753811752,-116.693083825081,-116.855353377915
39960,0.983228691352704,-124.671651600144,-125.296373192459
39961,0.93354408877366,-134.83534982346,-135.460071415776
39962,0.97427875215766,-67.525916848983,-68.1506384412989
39963,0.586938232573484,-96.1643463937446,-95.2565911147624
39964,0.827980816162376,-40.3555629619602,-41.5272492246579
39965,0.72399882267275,-18.6452494648282,-18.0535757328196
39966,0.358432971366534,-21.9633925034135,-21.0556372244313
39967,0.853891825436632,-14.9094371774711,-16.7505540941115
39968,0.900948090906039,-3.48998978515344,-4.66167604785114
39969,0.883628597995759,-2.17360685779646,-3.34529312049416
39970,0.900953243419513,-9.47844973039151,-10.6501359930892
39971,0.785388027160583,6.13361802689485,4.96193176419716
39972,0.814684792600572,11.7431672125533,13.6603392013991
39973,0.806334161783728,49.9891841089249,49.3644625166091
39974,0.92346519077461,82.9919272955401,82.3672057032243
39975,0.92717967585457,78.1690160604509,77.544294468135
39976,0.632838611500185,117.876834760148,117.714565207314
39977,0.992746423216265,-37.1351358880693,-37.2974054409033
39978,0.941880604097109,-14.5963362464168,-14.7586057992509
39979,0.978935574485402,-30.6909620707939,-31.3156836631097
39980,0.944565674238652,-12.0392212923152,-12.663942884631
39981,0.850606355770833,-127.031773483418,-127.656495075734
39982,0.845336092616488,-69.9424705281475,-69.3507967961388
39983,0.0588469442290574,-294.067238862082,-292.873553043687
39984,0.980909341014094,-104.612315947564,-105.23703753988
39985,0.999198140238448,-82.2511144609843,-84.0922313776246
39986,0.956767963035969,-90.2334098863897,-92.07452680303
39987,0.515344956514626,-143.770666699011,-141.099551425323
39988,0.587139219834316,-92.2907671887413,-89.157199875571
39989,0.916540649701126,-163.065504495885,-162.827179870845
39990,0.778996978310725,-158.910572953419,-158.67224832838
39991,0.86071199648196,-173.862985265714,-173.624660640675
39992,0.880259234374049,15.4068680641827,15.9985417961914
39993,0.988739313173414,-118.688171913663,-119.312893505979
39994,0.750163994741031,-156.742243244224,-156.503918619184
39995,0.7873021149334,-146.783356241077,-146.545031616037
39996,0.877611736754838,-147.476750990401,-147.238426365361
39997,0.878554917512061,-138.847791202879,-138.60946657784
39998,0.892686849525662,-16.2751260252599,-16.0368014002204
39999,0.806385549044837,-7.38618726034806,-7.14786263530855
40000,0.962539368398937,-7.89371993267067,-7.65539530763116
40001,0.994323636210271,-24.922790101655,-24.6844654766155
40002,0.835126618488205,-128.044160169367,-128.206429722201
40003,0.931780068784493,-120.938725052374,-121.100994605208
40004,0.788770715239645,-141.622595757394,-140.16787580803
40005,0.454761449740864,-127.257714046295,-125.802994096931
40006,0.758917551338106,-142.3977487669,-140.943028817536
40007,0.789228161803484,-138.88084530144,-137.426125352076
40008,0.890866502377187,-90.7230976835743,-90.4847730585348
40009,0.709469634496921,-126.324846641415,-124.870126692051
40010,0.996518129900793,63.8702686858178,63.245547093502
40011,0.954132117342471,-99.3124108593587,-100.484097122056
40012,0.997695313962824,-97.0186607885084,-98.8597777051488
40013,0.528898081765983,-19.8998448697296,-19.66152024469
40014,0.85034904143446,-17.5669178192433,-17.7291873720773
40015,0.902033971431733,-17.8076066037538,-19.6487235203941
40016,0.900748373421376,-11.1540384581188,-12.9951553747591
40017,0.781737444629142,-401.403322665404,-397.406709134879
40018,0.616396440437975,-432.089128134323,-427.787166520868
40019,0.80770032576926,-389.265869051288,-385.491579437223
40020,0.500285326249552,-386.485121542519,-382.597610944506
40021,0.482048126026824,-288.63734537429,-285.804028436791
40022,0.514276042370003,-323.497103198539,-320.66378626104
40023,0.996639463368078,-94.8881454479448,-95.0504150007788
40024,0.996078829981001,-84.4758943921463,-84.6381639449804
40025,0.87376008621717,-130.433180732089,-129.239494913694
40026,0.873648571829815,-72.4573547506707,-72.6196243035048
40027,0.996657164310012,-88.2352306878815,-87.6435569558728
40028,0.778697954706102,-63.1486982786869,-63.3109678315209
40029,0.594004289093146,-105.874603296023,-104.966848017041
40030,0.795382548029188,-60.3291530883208,-60.9538746806366
40031,0.873774454658266,-155.170049016813,-154.262293737831
40032,0.589215422084686,-130.695892945455,-130.858162498289
40033,0.431138269997848,-116.462682610153,-111.249673755303
40034,0.780479124995911,-339.814616442429,-338.620930624034
40035,0.454045398429673,244.36879549518,248.025422969785
40036,0.501047286794028,337.09194956365,340.626111054694
40037,0.50691384290779,172.877713382797,176.011280695968
40038,0.846576937524662,-59.7613612067492,-55.2718385223498
40039,0.793707040456644,-70.1460978251498,-65.5670162513013
40042,0.370435505902459,-911.125400593821,-903.693390150387
40043,0.458736310707428,-997.182554734356,-989.750544290922
40044,0.987851098577757,-29.8580897545729,-31.0297760172706
40045,0.708936358870267,-217.418752746131,-213.531242148118
40046,0.715944038303773,-174.866018558257,-171.45953591047
40047,0.862365080940236,-1169.91516862283,-1163.04379029938
40048,0.956266766017577,-1009.65042715853,-1002.86238752741
40049,0.934019540612504,-725.577004996349,-719.963401963626
